Depth,GR
-458.5716,131.3197
-459.6384,123.4615
-460.7052,114.7147
-461.772,130.8702
-462.8388,126.6547
-463.9056,124.5248
-464.9724,130.8731
-466.0392,128.9903
-467.106,130.0811
-468.1728,125.0661
-469.2396,116.567
-470.3064,106.1042
-471.3732,122.4545
-472.44,113.9621
-473.5068,115.6094
-474.5736,126.3963
-475.6404,118.4898
-476.7072,120.8396
-477.774,122.139
-478.8408,122.6231
-479.9076,107.0865
-480.9744,110.0291
-482.0412,100.9282
-483.108,118.9452
-484.1748,127.0931
-485.2416,124.9438
-486.3084,126.0308
-487.3752,96.3262
-488.442,95.4118
-489.5088,109.6214
-490.5756,118.1161
-491.6424,115.5206
-492.7092,130.8098
-493.776,112.7466
-494.8428,118.1992
-495.9096,124.8203
-496.9764,126.4708
-498.0432,120.9467
-499.11,130.8471
-500.1768,120.6609
-501.2436,102.8567
-502.3104,123.7834
-503.3772,109.7616
-504.444,120.1252
-505.5108,130.6238
-506.5776,123.4635
-507.6444,124.7923
-508.7112,127.2102
-509.778,115.9943
-510.8448,116.8771
-511.9116,119.2689
-512.9784,112.6218
-514.0452,97.1049
-515.112,121.6443
-516.1788,124.2847
-517.2456,122.5606
-518.3124,113.2175
-519.3792,114.6874
-520.446,116.9386
-521.5128,116.684
-522.5796,116.9822
-523.6464,115.3019
-524.7132,125.8026
-525.78,122.0766
-526.8468,127.9216
-527.9136,128.38
-528.9804,128.4586
-530.0472,92.1475
-531.114,133.8012
-532.1808,112.8773
-533.2476,84.9403
-534.3144,110.5148
-535.3812,122.7228
-536.448,116.702
-537.5148,118.5599
-538.5816,123.8782
-539.6484,121.026
-540.7152,114.2625
-541.782,116.2292
-542.8488,91.0607
-543.9156,96.4414
-544.9824,128.8861
-546.0492,102.2411
-547.116,111.6433
-548.1828,87.416
-549.2496,123.0974
-550.3164,125.9852
-551.3832,119.1294
-552.45,123.5054
-553.5168,111.9828
-554.5836,113.7521
-555.6504,114.1882
-556.7172,110.9777
-557.784,125.5159
-558.8508,123.1762
-559.9176,131.0515
-560.9844,122.3509
-562.0512,113.035
-563.118,142.5102
-564.1848,120.9209
-565.2516,127.0895
-566.3184,133.8109
-567.3852,101.8259
-568.452,122.0815
-569.5188,137.9201
-570.5856,65.0653
-571.6524,76.743
-572.7192,86.5227
-573.786,77.2088
-574.8528,69.1901
-575.9196,64.9455
-576.9864,66.9404
-578.0532,63.8042
-579.12,71.3348
-580.1868,70.4224
-581.2536,71.1743
-582.3204,68.2418
-583.3872,68.6711
-584.454,83.0555
-585.5208,77.3206
-586.5876,81.958
-587.6544,73.2032
-588.7212,76.6958
-589.788,70.3289
-590.8548,49.9123
-591.9216,61.9033
-592.9884,60.5067
-594.0552,55.051
-595.122,55.5613
-596.1888,106.7219
-597.2556,60.4257
-598.3224,54.531
-599.3892,82.3102
-600.456,116.2001
-601.5228,56.4238
-602.5896,91.8632
-603.6564,63.4554
-604.7232,79.5555
-605.79,109.2411
-606.8568,54.8285
-607.9236,50.4462
-608.9904,56.0365
-610.0572,51.5381
-611.124,65.5336
-612.1908,54.4174
-613.2576,60.3768
-614.3244,51.1062
-615.3912,52.2146
-616.458,66.2569
-617.5248,76.082
-618.5916,67.4485
-619.6584,59.6784
-620.7252,80.1356
-621.792,81.2108
-622.8588,100.515
-623.9256,79.7483
-624.9924,62.1695
-626.0592,76.3291
-627.126,75.0432
-628.1928,98.4142
-629.2596,82.0931
-630.3264,67.2323
-631.3932,65.8079
-632.46,70.9212
-633.5268,83.3434
-634.5936,84.9268
-635.6604,91.5798
-636.7272,85.1676
-637.794,90.2626
-638.8608,90.3625
-639.9276,80.0599
-640.9944,80.448
-642.0612,84.4673
-643.128,89.0537
-644.1948,77.1821
-645.2616,74.8342
-646.3284,81.1735
-647.3952,89.5511
-648.462,79.8765
-649.5288,69.5849
-650.5956,96.6172
-651.6624,88.4743
-652.7292,60.6511
-653.796,70.1794
-654.8628,69.7649
-655.9296,59.291
-656.9964,61.8141
-658.0632,64.8613
-659.13,87.8393
-660.1968,58.7054
-661.2636,56.1092
-662.3304,47.8809
-663.3972,56.9702
-664.464,58.8008
-665.5308,131.3612
-666.5976,78.2181
-667.6644,59.8855
-668.7312,95.6945
-669.798,84.8029
-670.8648,88.3876
-671.9316,90.7791
-672.9984,78.449
-674.0652,84.5938
-675.132,56.672
-676.1988,59.2681
-677.2656,96.593
-678.3324,72.9284
-679.3992,81.1478
-680.466,84.579
-681.5328,102.3422
-682.5996,55.5971
-683.6664,56.0231
-684.7332,58.475
-685.8,80.6071
-686.8668,84.9138
-687.9336,59.1433
-689.0004,68.0141
-690.0672,98.7303
-691.134,105.4548
-692.2008,72.3217
-693.2676,75.5793
-694.3344,75.2117
-695.4012,78.294
-696.468,72.5507
-697.5348,80.2638
-698.6016,102.8692
-699.6684,95.8472
-700.7352,95.594
-701.802,74.1242
-702.8688,75.4139
-703.9356,68.0956
-705.0024,85.5311
-706.0692,92.6717
-707.136,90.4494
-708.2028,69.5207
-709.2696,105.0897
-710.3364,97.2514
-711.4032,94.4446
-712.47,87.1834
-713.5368,70.1976
-714.6036,79.4524
-715.6704,78.9708
-716.7372,90.6253
-717.804,91.9518
-718.8708,77.8275
-719.9376,85.5759
-721.0044,100.6059
-722.0712,94.6955
-723.138,83.1869
-724.2048,81.1755
-725.2716,94.5105
-726.3384,79.2016
-727.4052,86.09
-728.472,96.6585
-729.5388,80.7581
-730.6056,72.1792
-731.6724,98.7008
-732.7392,110.4163
-733.806,93.9802
-734.8728,85.225
-735.9396,63.7608
-737.0064,73.5363
-738.0732,107.5791
-739.14,81.0562
-740.2068,57.9348
-741.2736,74.1007
-742.3404,83.7051
-743.4072,82.3469
-744.474,95.0069
-745.5408,90.2769
-746.6076,78.7603
-747.6744,90.9707
-748.7412,95.5922
-749.808,100.2914
-750.8748,100.5801
-751.9416,78.6641
-753.0084,90.9249
-754.0752,53.7233
-755.142,61.5349
-756.2088,81.3145
-757.2756,87.8217
-758.3424,82.2076
-759.4092,70.6798
-760.476,87.3956
-761.5428,80.1552
-762.6096,87.342
-763.6764,84.1802
-764.7432,96.7061
-765.81,95.835
-766.8768,101.6112
-767.9436,89.4428
-769.0104,80.1806
-770.0772,83.2217
-771.144,98.2791
-772.2108,95.3321
-773.2776,100.691
-774.3444,94.9123
-775.4112,95.136
-776.478,93.3828
-777.5448,94.4285
-778.6116,77.1185
-779.6784,79.2928
-780.7452,86.6387
-781.812,93.6999
-782.8788,97.1173
-783.9456,84.7118
-785.0124,94.2917
-786.0792,96.8213
-787.146,98.9497
-788.2128,75.4129
-789.2796,70.238
-790.3464,62.2242
-791.4132,52.6783
-792.48,55.6869
-793.5468,77.9831
-794.6136,69.2775
-795.6804,81.4202
-796.7472,77.7049
-797.814,81.4208
-798.8808,79.9395
-799.9476,76.4839
-801.0144,147.2802
-802.0812,83.249
-803.148,98.2094
-804.2148,93.1937
-805.2816,68.1964
-806.3484,74.8253
-807.4152,90.6463
-808.482,79.5075
-809.5488,83.4072
-810.6156,79.3101
-811.6824,113.352
-812.7492,109.9003
-813.816,102.3518
-814.8828,85.7222
-815.9496,125.38
-817.0164,98.2174
-818.0832,100.973
-819.15,97.8936
-820.2168,87.3994
-821.2836,89.1667
-822.3504,88.2842
-823.4172,75.8367
-824.484,86.2146
-825.5508,58.5041
-826.6176,54.6184
-827.6844,75.896
-828.7512,83.6911
-829.818,52.3747
-830.8848,65.8258
-831.9516,74.681
-833.0184,68.0005
-834.0852,53.5804
-835.152,67.7742
-836.2188,52.8768
-837.2856,52.5979
-838.3524,71.0437
-839.4192,76.9959
-840.486,64.283
-841.5528,96.4295
-842.6196,124.8261
-843.6864,96.379
-844.7532,79.9077
-845.82,100.2366
-846.8868,102.3958
-847.9536,60.0458
-849.0204,44.5341
-850.0872,89.3227
-851.154,108.0366
-852.2208,68.1781
-853.2876,59.9535
-854.3544,78.2306
-855.4212,104.1117
-856.488,112.4822
-857.5548,103.7928
-858.6216,105.9675
-859.6884,101.3131
-860.7552,106.7185
-861.822,95.4337
-862.8888,98.3277
-863.9556,106.4799
-865.0224,110.877
-866.0892,110.4575
-867.156,97.8858
-868.2228,66.8357
-869.2896,63.2154
-870.3564,85.6395
-871.4232,45.4846
-872.49,42.1041
-873.5568,73.2294
-874.6236,87.5742
-875.6904,51.5153
-876.7572,64.0986
-877.824,79.1902
-878.8908,66.1396
-879.9576,54.2081
-881.0244,47.1562
-882.0912,36.5298
-883.158,40.2797
-884.2248,59.6399
-885.2916,56.4917
-886.3584,58.7377
-887.4252,71.8913
-888.492,68.3391
-889.5588,60.6919
-890.6256,135.3167
-891.6924,143.8541
-892.7592,139.9755
-893.826,129.0975
-894.8928,131.2793
-895.9596,138.5235
-897.0264,139.152
-898.0932,130.8345
-899.16,134.1185
-900.2268,145.4886
-901.2936,131.3175
-902.3604,133.2649
-903.4272,139.301
-904.494,109.5427
-905.5608,95.2801
-906.6276,92.3234
-907.6944,129.0089
-908.7612,92.3755
-909.828,119.133
-910.8948,90.1526
-911.9616,63.4135
-913.0284,76.0844
-914.0952,80.7418
-915.162,71.2256
-916.2288,63.5337
-917.2956,62.596
-918.3624,71.0218
-919.4292,93.819
-920.496,88.363
-921.5628,87.8757
-922.6296,104.2979
-923.6964,94.0675
-924.7632,76.7794
-925.83,72.0056
-926.8968,96.8379
-927.9636,78.7203
-929.0304,61.408
-930.0972,68.6791
-931.164,89.7926
-932.2308,84.6993
-933.2976,94.8336
-934.3644,69.6634
-935.4312,77.2668
-936.498,100.4761
-937.5648,56.8695
-938.6316,48.5614
-939.6984,64.1138
-940.7652,80.9635
-941.832,86.3564
-942.8988,50.0285
-943.9656,57.0393
-945.0324,85.8158
-946.0992,101.0888
-947.166,95.3606
-948.2328,90.405
-949.2996,77.9185
-950.3664,78.8861
-951.4332,86.1502
-952.5,96.4362
-953.5668,88.1227
-954.6336,85.4763
-955.7004,92.6146
-956.7672,88.5387
-957.834,77.793
-958.9008,76.2505
-959.9676,73.9348
-961.0344,56.0688
-962.1012,55.5696
-963.168,77.5363
-964.2348,86.6697
-965.3016,80.6996
-966.3684,97.2859
-967.4352,85.5941
-968.502,79.5502
-969.5688,79.1012
-970.6356,88.4214
-971.7024,85.6971
-972.7692,55.7678
-973.836,52.8544
-974.9028,72.0693
-975.9696,92.2915
-977.0364,93.7519
-978.1032,101.1281
-979.17,104.035
-980.2368,84.8447
-981.3036,84.8263
-982.3704,94.2287
-983.4372,70.5126
-984.504,53.1755
-985.5708,50.2458
-986.6376,63.8778
-987.7044,52.8931
-988.7712,53.9439
-989.838,54.6733
-990.9048,52.0117
-991.9716,66.3275
-993.0384,93.8042
-994.1052,86.9588
-995.172,81.7214
-996.2388,96.4832
-997.3056,92.7674
-998.3724,92.1801
-999.4392,104.91
-1000.506,92.5331
-1001.5728,91.209
-1002.6396,99.4042
-1003.7064,71.3801
-1004.7732,56.8884
-1005.84,71.7701
-1006.9068,99.4194
-1007.9736,99.6703
-1009.0404,74.5776
-1010.1072,88.9839
-1011.174,95.6692
-1012.2408,74.3324
-1013.3076,69.084
-1014.3744,85.348
-1015.4412,81.0177
-1016.508,68.5611
-1017.5748,59.9718
-1018.6416,52.4711
-1019.7084,47.2151
-1020.7752,57.4705
-1021.842,48.1523
-1022.9088,102.1577
-1023.9756,61.2857
-1025.0424,64.2412
-1026.1092,79.4672
-1027.176,111.8928
-1028.2428,101.9552
-1029.3096,83.9634
-1030.3764,74.1286
-1031.4432,41.213
-1032.51,36.9263
-1033.5768,46.6691
-1034.6436,104.6503
-1035.7104,60.08
-1036.7772,67.9404
-1037.844,65.4517
-1038.9108,83.8655
-1039.9776,83.5185
-1041.0444,78.8371
-1042.1112,89.1025
-1043.178,77.5243
-1044.2448,50.1473
-1045.3116,68.6514
-1046.3784,94.5497
-1047.4452,85.2565
-1048.512,93.676
-1049.5788,93.3371
-1050.6456,97.6946
-1051.7124,93.7402
-1052.7792,95.0611
-1053.846,89.3636
-1054.9128,82.2456
-1055.9796,44.3837
-1057.0464,43.0229
-1058.1132,44.9416
-1059.18,46.1437
-1060.2468,89.8228
-1061.3136,74.3543
-1062.3804,56.5103
-1063.4472,86.507
-1064.514,90.1313
-1065.5808,92.6566
-1066.6476,56.3559
-1067.7144,39.7206
-1068.7812,74.3327
-1069.848,51.1631
-1070.9148,70.5821
-1071.9816,62.765
-1073.0484,50.1547
-1074.1152,46.6207
-1075.182,44.8156
-1076.2488,45.5213
-1077.3156,93.4248
-1078.3824,93.3832
-1079.4492,87.92
-1080.516,87.6034
-1081.5828,86.7808
-1082.6496,102.5751
-1083.7164,109.7504
-1084.7832,80.2125
-1085.85,86.6986
-1086.9168,86.2772
-1087.9836,81.9089
-1089.0504,85.8956
-1090.1172,45.0852
-1091.184,44.0639
-1092.2508,61.3188
-1093.3176,57.3045
-1094.3844,59.3618
-1095.4512,63.3373
-1096.518,97.5889
-1097.5848,112.2837
-1098.6516,81.8165
-1099.7184,83.6486
-1100.7852,86.4346
-1101.852,58.5993
-1102.9188,72.9657
-1103.9856,91.2174
-1105.0524,86.8018
-1106.1192,97.795
-1107.186,59.9166
-1108.2528,86.9024
-1109.3196,69.7777
-1110.3864,48.8352
-1111.4532,87.156
-1112.52,61.0194
-1113.5868,83.665
-1114.6536,77.8604
-1115.7204,80.3548
-1116.7872,76.946
-1117.854,61.5754
-1118.9208,63.8382
-1119.9876,66.6932
-1121.0544,88.9374
-1122.1212,91.6848
-1123.188,73.7464
-1124.2548,59.4936
-1125.3216,65.9547
-1126.3884,76.3468
-1127.4552,63.6981
-1128.522,122.2102
-1129.5888,85.0763
-1130.6556,91.1618
-1131.7224,72.1965
-1132.7892,74.1488
-1133.856,81.1276
-1134.9228,64.2096
-1135.9896,86.1159
-1137.0564,96.2178
-1138.1232,102.5324
-1139.19,81.1067
-1140.2568,80.8629
-1141.3236,97.8488
-1142.3904,63.8761
-1143.4572,71.3683
-1144.524,69.4597
-1145.5908,88.5028
-1146.6576,90.4566
-1147.7244,66.1696
-1148.7912,61.6465
-1149.858,43.3809
-1150.9248,61.2272
-1151.9916,80.2637
-1153.0584,55.8893
-1154.1252,71.5191
-1155.192,69.1675
-1156.2588,91.6108
-1157.3256,79.9412
-1158.3924,70.2933
-1159.4592,46.8323
-1160.526,55.1094
-1161.5928,74.6089
-1162.6596,78.3982
-1163.7264,98.6497
-1164.7932,89.3563
-1165.86,78.5979
-1166.9268,136.3756
-1167.9936,80.6619
-1169.0604,61.1264
-1170.1272,116.4913
-1171.194,88.4139
-1172.2608,77.2805
-1173.3276,78.8375
-1174.3944,65.8662
-1175.4612,83.2365
-1176.528,88.4549
-1177.5948,83.5209
-1178.6616,54.8712
-1179.7284,70.9581
-1180.7952,95.5406
-1181.862,90.541
-1182.9288,72.6
-1183.9956,71.4536
-1185.0624,62.4827
-1186.1292,58.7752
-1187.196,86.473
-1188.2628,80.9362
-1189.3296,60.7449
-1190.3964,59.5641
-1191.4632,92.7095
-1192.53,76.3729
-1193.5968,73.0758
-1194.6636,82.7588
-1195.7304,80.6406
-1196.7972,90.1114
-1197.864,103.1524
-1198.9308,94.6126
-1199.9976,87.3734
-1201.0644,93.7844
-1202.1312,73.6023
-1203.198,75.1884
-1204.2648,70.0982
-1205.3316,82.0664
-1206.3984,80.1547
-1207.4652,74.7503
-1208.532,73.1918
-1209.5988,83.6471
-1210.6656,102.2775
-1211.7324,83.1637
-1212.7992,61.0214
-1213.866,58.0897
-1214.9328,64.3718
-1215.9996,63.4405
-1217.0664,65.8745
-1218.1332,48.2252
-1219.2,56.8961
-1220.2668,67.0171
-1221.3336,65.9773
-1222.4004,65.1686
-1223.4672,61.6046
-1224.534,54.2785
-1225.6008,89.5914
-1226.6676,98.3247
-1227.7344,86.6347
-1228.8012,92.6398
-1229.868,116.5594
-1230.9348,117.2128
-1232.0016,104.3526
-1233.0684,96.6071
-1234.1352,108.3196
-1235.202,107.1063
-1236.2688,95.705
-1237.3356,92.0433
-1238.4024,92.9798
-1239.4692,92.2671
-1240.536,96.5041
-1241.6028,97.5008
-1242.6696,99.6186
-1243.7364,101.8226
-1244.8032,94.8348
-1245.87,93.2964
-1246.9368,89.7909
-1248.0036,105.9039
-1249.0704,104.7405
-1250.1372,102.0874
-1251.204,111.8885
-1252.2708,94.0434
-1253.3376,68.0177
-1254.4044,69.0071
-1255.4712,73.5062
-1256.538,108.5709
-1257.6048,112.1231
-1258.6716,115.7052
-1259.7384,120.7176
-1260.8052,114.3436
-1261.872,119.5063
-1262.9388,132.7488
-1264.0056,129.4093
-1265.0724,126.4025
-1266.1392,138.5548
-1267.206,126.8727
-1268.2728,117.847
-1269.3396,91.6819
-1270.4064,102.3841
-1271.4732,118.5041
-1272.54,116.3172
-1273.6068,120.3816
-1274.6736,119.6651
-1275.7404,108.8413
-1276.8072,109.0793
-1277.874,131.6384
-1278.9408,134.0121
-1280.0076,136.6536
-1281.0744,139.2333
-1282.1412,141.8306
-1283.208,144.085
-1284.2748,140.3848
-1285.3416,140.0255
-1286.4084,139.6231
-1287.4752,139.2307
-1288.542,138.8346
-1289.6088,138.4397
-1290.6756,138.0449
-1291.7424,137.6502
-1292.8092,137.2546
-1293.876,136.8601
-1294.9428,136.4647
-1296.0096,136.07
-1297.0764,135.6747
-1298.1432,135.2798
-1299.21,134.8848
-1300.2768,134.4898
-1301.3436,134.0948
-1302.4104,133.6998
-1303.4772,133.3048
-1304.544,132.9097
-1305.6108,132.5148
-1306.6776,132.1197
-1307.7444,131.7247
-1308.8112,131.3297
-1309.878,130.9348
-1310.9448,130.5395
-1312.0116,130.145
-1313.0784,129.7707
-1314.1452,129.7854
-1315.212,129.838
-1316.2788,129.8911
-1317.3456,129.944
-1318.4124,129.997
-1319.4792,130.0499
-1320.546,130.1029
-1321.6128,130.1558
-1322.6796,130.2088
-1323.7464,130.2617
-1324.8132,130.3147
-1325.88,130.3677
-1326.9468,130.4206
-1328.0136,130.4736
-1329.0804,130.5266
-1330.1472,130.5795
-1331.214,130.6325
-1332.2808,130.6854
-1333.3476,130.7384
-1334.4144,130.7913
-1335.4812,130.8443
-1336.548,130.8972
-1337.6148,130.9502
-1338.6816,131.0032
-1339.7484,131.0561
-1340.8152,131.1091
-1341.882,131.162
-1342.9488,131.215
-1344.0156,131.268
-1345.0824,131.3209
-1346.1492,131.3739
-1347.216,131.4268
-1348.2828,131.4798
-1349.3496,131.5327
-1350.4164,131.5857
-1351.4832,131.6387
-1352.55,131.6916
-1353.6168,131.7446
-1354.6836,131.7975
-1355.7504,131.8506
-1356.8172,131.9031
-1357.884,132.025
-1358.9508,132.1831
