Depth,GR
-1024.128,102.9285
-1025.1948,110.612
-1026.2616,92.1893
-1027.3284,94.8684
-1028.3952,108.55
-1029.462,122.2008
-1030.5288,109.4213
-1031.5956,117.237
-1032.6624,93.6674
-1033.7292,102.9054
-1034.796,119.6745
-1035.8628,42.5876
-1036.9296,60.6238
-1037.9964,54.9552
-1039.0632,82.7928
-1040.13,53.0896
-1041.1968,56.036
-1042.2636,50.4185
-1043.3304,55.0583
-1044.3972,114.1725
-1045.464,130.8819
-1046.5308,126.4926
-1047.5976,121.7568
-1048.6644,112.8786
-1049.7312,104.8727
-1050.798,122.6905
-1051.8648,91.8199
-1052.9316,82.9276
-1053.9984,114.3764
-1055.0652,119.0413
-1056.132,111.7884
-1057.1988,114.722
-1058.2656,124.6014
-1059.3324,128.9182
-1060.3992,116.3707
-1061.466,114.7579
-1062.5328,129.8563
-1063.5996,115.0878
-1064.6664,130.2925
-1065.7332,119.793
-1066.8,128.7158
-1067.8668,118.6704
-1068.9336,102.2933
-1070.0004,103.0254
-1071.0672,133.0943
-1072.134,124.3196
-1073.2008,121.1145
-1074.2676,131.1022
-1075.3344,108.3466
-1076.4012,73.0229
-1077.468,66.3528
-1078.5348,54.7886
-1079.6016,122.7222
-1080.6684,115.3399
-1081.7352,105.6293
-1082.802,114.7975
-1083.8688,124.0536
-1084.9356,94.3154
-1086.0024,93.2676
-1087.0692,116.6966
-1088.136,108.2227
-1089.2028,124.3066
-1090.2696,122.8382
-1091.3364,128.6829
-1092.4032,117.163
-1093.47,115.6443
-1094.5368,105.0843
-1095.6036,94.8957
-1096.6704,93.0525
-1097.7372,111.0023
-1098.804,80.7188
-1099.8708,119.335
-1100.9376,92.2663
-1102.0044,120.0212
-1103.0712,121.3177
-1104.138,112.17
-1105.2048,100.8225
-1106.2716,125.9584
-1107.3384,114.9822
-1108.4052,117.3547
-1109.472,117.8208
-1110.5388,121.0811
-1111.6056,124.835
-1112.6724,119.7435
-1113.7392,124.3379
-1114.806,109.0055
-1115.8728,126.279
-1116.9396,121.214
-1118.0064,112.1052
-1119.0732,123.0666
-1120.14,107.1077
-1121.2068,102.2628
-1122.2736,114.4485
-1123.3404,121.3056
-1124.4072,129.5126
-1125.474,118.4529
-1126.5408,102.9195
-1127.6076,120.2377
-1128.6744,128.1959
-1129.7412,123.526
-1130.808,122.8186
-1131.8748,128.5419
-1132.9416,130.1095
-1134.0084,105.2332
-1135.0752,73.1015
-1136.142,97.1124
-1137.2088,115.762
-1138.2756,114.6999
-1139.3424,112.7058
-1140.4092,126.9201
-1141.476,90.9499
-1142.5428,124.1974
-1143.6096,132.688
-1144.6764,101.0317
-1145.7432,72.4351
-1146.81,99.2878
-1147.8768,130.1788
-1148.9436,127.2765
-1150.0104,138.3302
-1151.0772,116.0447
-1152.144,132.7664
-1153.2108,117.5962
-1154.2776,133.5312
-1155.3444,141.4034
-1156.4112,81.2068
-1157.478,81.2974
-1158.5448,134.2163
-1159.6116,103.928
-1160.6784,62.9914
-1161.7452,137.0527
-1162.812,129.7416
-1163.8788,111.6453
-1164.9456,109.7287
-1166.0124,80.6312
-1167.0792,123.1842
-1168.146,116.8713
-1169.2128,118.1948
-1170.2796,94.5057
-1171.3464,95.5452
-1172.4132,100.4321
-1173.48,72.9091
-1174.5468,93.1128
-1175.6136,114.4379
-1176.6804,84.7286
-1177.7472,105.1719
-1178.814,69.462
-1179.8808,85.6958
-1180.9476,90.5025
-1182.0144,47.9696
-1183.0812,43.6482
-1184.148,51.8085
-1185.2148,46.8759
-1186.2816,67.1022
-1187.3484,81.3855
-1188.4152,92.2754
-1189.482,65.0442
-1190.5488,79.6815
-1191.6156,87.5836
-1192.6824,64.9393
-1193.7492,67.937
-1194.816,94.9747
-1195.8828,58.2929
-1196.9496,61.0606
-1198.0164,55.9219
-1199.0832,51.9052
-1200.15,68.1924
-1201.2168,75.4389
-1202.2836,70.0807
-1203.3504,64.6747
-1204.4172,102.8438
-1205.484,108.8321
-1206.5508,85.407
-1207.6176,76.2848
-1208.6844,73.8765
-1209.7512,55.865
-1210.818,54.478
-1211.8848,58.2753
-1212.9516,97.1361
-1214.0184,57.6695
-1215.0852,129.3238
-1216.152,125.2526
-1217.2188,124.8259
-1218.2856,118.1999
-1219.3524,133.2228
-1220.4192,140.4576
-1221.486,95.8315
-1222.5528,88.4572
-1223.6196,89.8023
-1224.6864,63.2353
-1225.7532,49.6946
-1226.82,68.225
-1227.8868,61.8639
-1228.9536,86.1858
-1230.0204,68.2429
-1231.0872,140.7086
-1232.154,122.7015
-1233.2208,98.4041
-1234.2876,64.2945
-1235.3544,100.1357
-1236.4212,102.5835
-1237.488,95.7662
-1238.5548,79.2133
-1239.6216,78.9428
-1240.6884,63.3798
-1241.7552,63.6859
-1242.822,63.8728
-1243.8888,73.1761
-1244.9556,64.8161
-1246.0224,70.7402
-1247.0892,70.2721
-1248.156,60.2497
-1249.2228,51.6099
-1250.2896,53.2195
-1251.3564,67.1865
-1252.4232,51.8946
-1253.49,66.439
-1254.5568,70.0119
-1255.6236,60.7716
-1256.6904,84.6789
-1257.7572,84.2703
-1258.824,115.429
-1259.8908,68.5066
-1260.9576,48.6436
-1262.0244,51.5048
-1263.0912,56.8298
-1264.158,67.6482
-1265.2248,61.3193
-1266.2916,57.7798
-1267.3584,68.4342
-1268.4252,83.6009
-1269.492,72.6296
-1270.5588,71.4493
-1271.6256,74.1767
-1272.6924,91.8046
-1273.7592,75.6226
-1274.826,108.827
-1275.8928,104.9942
-1276.9596,90.5481
-1278.0264,103.6365
-1279.0932,89.6286
-1280.16,110.9293
-1281.2268,82.8827
-1282.2936,86.9986
-1283.3604,87.9242
-1284.4272,102.684
-1285.494,53.9503
-1286.5608,50.6865
-1287.6276,51.2589
-1288.6944,46.9718
-1289.7612,66.2203
-1290.828,82.7422
-1291.8948,90.6185
-1292.9616,79.4223
-1294.0284,71.2809
-1295.0952,86.1029
-1296.162,58.8473
-1297.2288,71.9523
-1298.2956,77.6554
-1299.3624,86.409
-1300.4292,86.7714
-1301.496,86.7325
-1302.5628,86.3883
-1303.6296,88.0148
-1304.6964,62.0818
-1305.7632,55.9987
-1306.83,53.4963
-1307.8968,59.1354
-1308.9636,65.7483
-1310.0304,94.0937
-1311.0972,85.1488
-1312.164,100.1769
-1313.2308,83.3517
-1314.2976,74.6347
-1315.3644,69.1394
-1316.4312,61.119
-1317.498,64.3349
-1318.5648,57.4245
-1319.6316,68.9958
-1320.6984,77.1154
-1321.7652,99.6057
-1322.832,85.6639
-1323.8988,69.0519
-1324.9656,56.8402
-1326.0324,93.8684
-1327.0992,93.6558
-1328.166,103.9613
-1329.2328,98.8073
-1330.2996,107.658
-1331.3664,108.9235
-1332.4332,47.2373
-1333.5,53.0011
-1334.5668,67.7615
-1335.6336,84.6317
-1336.7004,65.5511
-1337.7672,63.6908
-1338.834,51.4132
-1339.9008,42.9181
-1340.9676,74.2743
-1342.0344,57.0931
-1343.1012,71.5275
-1344.168,90.5619
-1345.2348,96.2578
-1346.3016,83.0125
-1347.3684,99.1691
-1348.4352,79.2386
-1349.502,59.9593
-1350.5688,70.9164
-1351.6356,74.4051
-1352.7024,114.4246
-1353.7692,78.8522
-1354.836,76.7355
-1355.9028,94.825
-1356.9696,90.9681
-1358.0364,101.7161
-1359.1032,85.7059
